label,english,german
1,He had a paunch blackened teeth and the raspy cough of an avid smoker and he never stopped watching even when he allowed himself a cigarette smoking a cheap brand named after the city itself.,"Er hatte einen bauchgeschwärzten Zähne und den krächzenden Husten eines begeisterten Rauchers und er hörte nie auf, zuzusehen, selbst wenn er sich eine Zigarette erlaubte, die eine billige Marke rauchte, die nach der Stadt selbst benannt war."
0,"A society that values freedom, sexuality, and human happiness can hardly balk at this inspiring fulfillment of its ideal.","Eine Gesellschaft, die Freiheit, Sexualität und menschliches Glück schätzt, kann diese inspirierende Erfüllung ihres Ideals kaum zurückhalten."
0,Controlling wages is the linchpin of the Government'spolicies.,Die Kontrolle der Löhne ist das Dreh- und Angelpunkt der Regierung.
0,Paul · overcomes Lugeman to fasten 1991 John Bates Clark award gainer.,"Paul · überwindet Lugeman, um 1991 John Bates Clark Award Gainer zu befestigen."
0,Valerie's views on Gerald were impenetrable.,Valeries Ansichten zu Gerald waren undurchdringlich.
1,"Your black bamboo, combining Chinese classic painting with an intense sense of the modern , is really unique and unrivaled among contemporary.","Ihr schwarzer Bambus, der das chinesische klassische Gemälde mit einem intensiven Sinn für die Moderne kombiniert, ist wirklich einzigartig und unvergleichlich unter Zeitgenossen."
0,Who the heck are you?,Wer zum Teufel bist du?
1,You dry up and die in quest of a proof so obscure.,Sie austrocknen und sterben auf der Suche nach einem so dunklen Beweis.
0,Nor was this an empty boast.,Dies war auch kein leerer Prahler.
1,"The vault of heaven , full of soft, shining stars, stretched vast and fathomless above him.","Das Gewölbe des Himmels, voller weicher, leuchtender Sterne, dauerte riesig und übergreifend über ihm."
0,She doled him out a plateful of stew.,Sie dolierte ihn einen Teller Eintopf.
0,They are blowing trumpets singing up a storm and waving as they walk past us.,"Sie blasen Trompeten und singen einen Sturm und winken, während sie an uns vorbeigehen."
0,He got on stage at his party with a black Strat and a motley rock crew called Miss World.,Er stand auf seiner Party mit einer schwarzen Strat und einer bunten Rock -Crew namens Miss World auf die Bühne.
0,What we are witnessing is the eager consummation that follows a long and passionate seduction.,"Was wir erleben, ist die eifrige Vollendung, die einer langen und leidenschaftlichen Verführung folgt."
0,He spun us this unlikely yarn about being trapped for hours in a broken lift.,"Er drehte uns dieses unwahrscheinliche Garn darüber aus, dass er stundenlang in einem kaputten Aufzug gefangen ist."
0,Courtesy is the inseparable companion of virtue.,Mit freundlicher Genehmigung des untrennbaren Begleiters der Tugend.
1,Why shut down a company that is the entire lifeline to a town?,"Warum ein Unternehmen schließen, das die gesamte Lebensader für eine Stadt ist?"
0,You don't have to trudge to work every day slaving away for a thankless boss.,"Sie müssen nicht jeden Tag arbeiten, um einen undankbaren Chef zu sklaven."
1,They look like stars to the naked eye.,Sie sehen aus wie Sterne zum bloßen Auge.
0,Or do you wait till they tire of the taunting and go to release the victim when the coast is clear?,"Oder warten Sie, bis sie müde des Verspottens und gehen, um das Opfer freizulassen, wenn die Küste klar ist?"
1,"For as long as they had known each other it had been their nest, their retreat, their beautiful private world.","Solange sie sich gekannt hatten, war es ihr Nest, ihr Rückzug, ihre schöne private Welt."
1,I felt like a pea on a drum.,Ich fühlte mich wie eine Erbse auf einer Trommel.
0,"He is cutting, of course, but never slips into caricature.","Er schneidet natürlich, schlüpft aber nie in die Karikatur."
1,He had shouldered the troubles of the world and been crushed.,Er hatte die Probleme der Welt geschuldet und wurde niedergeschlagen.
0,Their divorce is the culmination of years of bitter fights and wrangling.,Ihre Scheidung ist der Höhepunkt jahrelanger bitterer Kämpfe und Streiten.
0,I had another helping of ice cream out of pure greed.,Ich hatte eine weitere Portion Eiscreme aus reiner Gier.
0,"When Gary Paget reappeared, offering his services again, Helen accepted with alacrity.","Als Gary Paget wieder auftauchte und seine Dienste erneut anbot, akzeptierte Helen mit Abstand."
0,She eyed his unruly collar-length hair with disfavour.,Sie beäugte sein widerspenstiges Kragen mit Disga.
1,All day long he does bugger all.,Den ganzen Tag erledigt er alles.
0,The cantus was a little bIt'simplex childishness.,Der Kantus war ein bisschen kindlich.
0,Opportunity makes the thief.,Gelegenheit macht den Dieb.
1,She was furious - screaming bloody murder at the manager!,Sie war wütend - schrie blutiger Mord am Manager!
0,Don't tread your ash into my carpet!,Treten Sie Ihre Asche nicht in meinen Teppich!
0,Or am I given over utterly to the fiend?,Oder bin ich dem Unhold völlig übergeben?
1,"Yes, we were never awakened for heaps of times at midnight, never be so moved by whose hysterical cry, never felt so pleasure because of whose temporary clever and unconscious prettiness.","Ja, wir wurden um Mitternacht nie für jede Menge Male geweckt und nie so bewegt, von dessen hysterischer Schrei nie so Freude fühlte, dessen vorübergehende kluge und unbewusste Schönheit."
0,It was an uneasy switch from the difficulties of homeowners to a light-hearted story about hard-up baboons staging hold-ups of passing cars.,"Es war ein unruhiger Wechsel von den Schwierigkeiten von Hausbesitzern zu einer unbeschwerten Geschichte über Hard-up-Paviane, die Hold-ups von vorbeifahrenden Autos investieren."
1,A blank and empty future lay before me.,Eine leere und leere Zukunft lag vor mir.
0,I was born on the cusp between Virgo and Libra.,Ich wurde an der Höhe zwischen Jungfrau und Waage geboren.
0,Her imagination conjured up an erotically vivid picture and she knew a hectic flush had risen to her cheeks.,"Ihre Fantasie beschwor ein erotisch lebendiges Bild und sie wusste, dass ein hektischer Flush zu ihren Wangen gestiegen war."
1,The impalpable power of faith.,Die unkomplizierbare Kraft des Glaubens.
0,"He has a deep, commanding , powerhouse voice that is both ahusky and yet soulful, too.","Er hat eine tiefe, kommandierende, kraftwirksame Stimme, die sowohl ahusky als auch doch seelenvoll ist."
0,How does MyPlate fall in line with the idea of mindful eating?,Wie passt Myplate mit der Idee des achtsamen Essens überein?
1,"Madmen in authority, who hear voices in the air, are distilling their frenzy from some academic scribbler of a few years back.","Verrückte in Autorität, die Stimmen in der Luft hören, destillieren ihren Wahnsinn von einem akademischen Schreibbler von vor ein paar Jahren."
0,If I could afford it I'd have four television sets.,"Wenn ich es mir leisten könnte, hätte ich vier Fernseher."
0,"The chiropractor has a different angle on society then the medical school professor, the poet than businessman, the Jew than the gentile, and so on.","Der Chiropraktiker hat einen anderen Blickwinkel für die Gesellschaft als der medizinische Fakultätsprofessor, der Dichter als der Geschäftsmann, der Jude als der Nichtjuden und so weiter."
0,As you sow so shall you reap,Wie man sät so wirst du ernten
0,Why did they have to make his life a misery?,Warum mussten sie sein Leben zu einem Elend machen?
0,Stand by for our Christmas competition.,Stellen Sie sich für unseren Weihnachtswettbewerb bereit.
0,Keep your shirt on. He didn't beggarly to affront you. That's just the way he allocutions.,"Behalte dein Hemd ein. Er war nicht gebettet, Sie zu belasten. So verbreitet er."
1,Better a bachelor's life han a slovenly wife.,Besser das Leben eines Junggesellenhauses ist eine schlampige Frau.
0,She grumbled on as she braided her kinky black hair into dozens of tiny braids.,"Sie murrte weiter, als sie ihre versauten schwarzen Haare in Dutzende winziger Zöpfe fließt."
0,But not a tame jackdaw wanting a bird's eye view.,"Aber kein zahmer Jackdaw, der eine Vogelperspektive wünscht."
0,They switch three bowler hats between the two of them like jugglers.,Sie wechseln drei Bowlerhüte zwischen den beiden wie Jongler.
0,What on earth was she now what trend or fad was she fastening on?,"Was um alles in der Welt war sie jetzt, welchen Trend oder Modeerscheinung sie befestigte?"
1,My car goes like a bomb since I put that new engine in it.,"Mein Auto fährt wie eine Bombe, da ich diesen neuen Motor hineingelegt habe."
1,He was sick as a parrot when his team lost the match.,"Er war als Papagei krank, als sein Team das Match verlor."
0,Wake up the sleeping giant in you,Wach den schlafenden Riesen in dir auf
0,Does aesthetic art and mystical art and contemplative art offer alternatives to the horror and humiliation in which three-quarters of mankind lives?,"Bietet ästhetische Kunst und mystische Kunst und kontemplative Kunst Alternativen zum Horror und der Demütigung, in der drei Viertel der Menschheit lebt?"
1,You should never procrastinate when it comes top studying for a test.,"Sie sollten niemals zögern, wenn es sich um einen Test studiert."
0,You have not just sown the seed of change but nurtured sensitively.,"Sie haben nicht nur den Samen des Wandels gesät, sondern auch sensibel gepflegt."
0,Don't put that dress in the washing machine - the label says it should be dry-cleaned.,"Geben Sie dieses Kleid nicht in die Waschmaschine - das Etikett sagt, es sollte trocken geprägt sein."
0,We rattle down a quiet avenue on a warm spring morning.,Wir rasseln an einem warmen Frühlingsmorgen eine ruhige Allee hinunter.
1,Just a few words will incite him into action.,Nur ein paar Worte werden ihn zum Taten führen.
1,The marriage proved to be the greatest calamity of his life.,Die Ehe erwies sich als das größte Unglück seines Lebens.
0,"Because believing that the dots will connect down the road, will give you the confidence to follow your heart, even when it will lead you off the well-worn path, and that will make all the difference.","Denn die Überzeugung, dass die Punkte die Straße verbinden, werden Ihnen das Vertrauen geben, Ihrem Herzen zu folgen, selbst wenn Sie den abgenutzten Weg von dem abgenutzten Weg führen, und das macht den Unterschied."
0,Her normally shy son had come out of his shell.,Ihr normalerweise schüchterner Sohn war aus seiner Hülle gekommen.
0,Let him cool his heels for a while: that'll teach him to be impolite.,"Lassen Sie ihn eine Weile seine Fersen kühlen: Das lehrt ihn, unhöflich zu sein."
1,To waste them cleaning out a drawer of plastic carrier bags instead of scrambling up lofty pinnacles is something you may regret.,"Um sie zu verschwenden, um eine Schublade aus Plastikträgerbeuteln auszuräumen, anstatt hohe Gipfel hochzukriechen, können Sie es bereuen."
0,He was passed from embrace to loving embrace.,Er wurde von Embrace zu liebevoller Umarmung weitergegeben.
1,As a politician she's made the fight for women's rights into a personal crusade.,Als Politiker hat sie den Kampf um die Rechte der Frauen in einen persönlichen Kreuzzug geführt.
0,And I can't tip the wink to Stephen.,Und ich kann das Augenzwinkern nicht an Stephen geben.
0,Down with the helm!,Unten mit dem Ruder!
0,She acts as if even speaking to us is beneath her.,"Sie tut so, als würde überhaupt mit uns sprechen."
0,Sampling the local cuisine is one of the delights of a holiday abroad.,Die lokale Küche probiert eine der Freuden eines Urlaubs im Ausland.
0,"No gas, no needle, no sledgehammer.","Kein Gas, keine Nadel, kein Vorschlaghammer."
0,"Ha, ha, you fell down.","Ha, ha, du bist hingefallen."
1,Theres an angel missin from the heaven n tat angel is u!,Es gibt einen Engelsmissin vom Himmel und Tat Engel ist du!
1,It would need a gigantic and vanishingly improbable leap across genetic hyperspace.,Es würde einen gigantischen und verschwindend unwahrscheinlichen Sprung über den genetischen Hyperraum benötigen.
0,I'm not going to turn down an invitation to go to New York!,"Ich werde keine Einladung abweisen, nach New York zu gehen!"
0,Every day do something that inches you closer to become the person you always wanted to be,"Jeden Tag tun Sie etwas, das Sie näher nähert, um die Person zu werden, die Sie schon immer sein wollten"
1,Thousands risked everything and died as failures; many struggled through lives of unremitting drudgery.,Tausende riskierten alles und starben als Misserfolge; Viele kämpften durch das Leben von unablässigen Plackereien.
1,Good faith and credit are forever our invariable credo to run the business.,"Gutes Glauben und Kredit sind für immer unser unveränderliches Credo, um das Geschäft zu führen."
0,Ande we like to drink our beer from a mason jar.,Ange trinken wir gerne unser Bier aus einem Maurerglas.
1,"In her present fragile state, an inquisition, nomatterhow well-intentioned, would have shattered her into a million pieces.","In ihrem gegenwärtigen fragilen Staat hätte eine Inquisition, Nomatterhow gut gemeint, sie in eine Million Stücke zerbrochen."
0,The firefly wakens: waken thou with me.,Die Firefly Wakens: Wacken Sie mit mir.
1,Pride is the mask of one's own faults,Stolz ist die Maske der eigenen Fehler
0,We can have an infinite chess game which will go on for months.,"Wir können ein unendliches Schachspiel haben, das seit Monaten dauern wird."
0,I ...understand how a parent might hit a child- it's because you can look into their eyes and see a reflection of yourself that you wish you hadn't,"Ich ... verstehe, wie ein Elternteil ein Kind treffen könnte- es liegt daran, dass Sie in die Augen schauen und ein Spiegelbild von sich selbst sehen können"
1,But the accelerating universe brought the idea of some kind of such invisible force back with a vengeance.,Aber das beschleunigende Universum brachte die Idee einer solchen unsichtbaren Kraft mit Rache zurück.
0,He even smashed a fridge with a sledgehammer on his own.,Er schlug sogar einen Kühlschrank mit einem Vorschlaghammer auf.
1,Wilsom tried to put one over on me yesterday by selling me a worthless car.,"Wilsom hat gestern versucht, einen über mich zu setzen, indem er mir ein wertloses Auto verkaufte."
0,This is such a hurly - burly world where life is solitary.,"Dies ist so eine heilige - stämmige Welt, in der das Leben einsam ist."
0,I should wink at Mr. Heathcliff.,Ich sollte Mr. Heathcliff zuzwinkern.
0,But the nut race doesn't go quite as planned - and soon turns a nutty nut chase!,Aber das Nussrennen verläuft nicht ganz wie geplant - und dreht bald eine nussige Nussjagd!
1,"He shed tears the way a flower sheds petals, they fell to the ground, lay scattered round his feet.","Er vergoss Tränen, wie eine Blume Blütenblätter vergießt, sie fielen auf den Boden und lagen um seine Füße."
1,He was struggling with an anger so black it made him tremble as he diced the eggs for potato salad.,"Er kämpfte mit einem so schwarzen Ärger, dass er zittern ließ, als er die Eier nach Kartoffelsalat wölbte."
1,"Reach a gram to ride ashore a combat horseback of haleness, soft-voicedly complain, for have already become adapted to step combat of he to say, this how much some is like a molestation.","Erreichen Sie ein Gramm, um einen Kampf der Hälfte der Hälfte zu reiten, sich zu beschweren, denn sie sind bereits angepasst, um den Kampf gegen ihn zu sagen, wie viel einige wie eine Belästigung sind."
1,She nearly always pulls for the underdog.,Sie zieht fast immer für den Außenseiter.
1,That none of all the fires shall scorch and shred.,Dass keiner der Brände versenken und zerkleinert werden soll.
1,"The celebration's is a time for protection from evil and disease for the rest of the year. It is done so by different practices such as hanging healthy herbs on the front door, drinking nutritious concoctions, and displaying portraits of evil's nemesis, Chung Kuei. If one manages to stand an egg on it's end at exactly 12:00 noon, the following year will be a lucky one.","Die Feier ist eine Zeit zum Schutz vor Bösen und Krankheiten für den Rest des Jahres. Dies geschieht durch verschiedene Praktiken wie das Aufhängen gesunder Kräuter an der Haustür, das Trinken nahrhafter Zubereitungen und das Anzeigen von Porträts der Nemesis von Evil, Chung Kuei. Wenn man es schafft, ein Ei am Ende genau 12:00 Uhr zu Ende zu haben, wird das folgende Jahr ein Glück."
1,He is as thin as a rake .,Er ist so dünn wie ein Rechen.
1,She always has her head buried in a book.,Sie hat immer ihren Kopf in einem Buch vergraben.
1,Better belly burst than good liquor be lost,Besserer Bauch platzen als gute Alkohol verloren gehen
0,He was assembling a complication that sent a little gilded boy with a trumpet through a door in the clock face to herald the birthdays of its owner's family.,"Er versammelte eine Komplikation, die einen kleinen vergoldeten Jungen mit einer Trompete durch eine Tür in der Uhr gegenübersah, um die Geburtstage der Familie seines Besitzers anzukündigen."
1,"Their likes: their breaths, too, sweetened with tea and jam, their bracelets tittering in the struggle.","Ihre Vorlieben: Auch ihre Atemzüge, gesüßt mit Tee und Marmelade, ihre Armbänder im Kampf."
0,The party was a bit of a damp squib.,Die Party war ein bisschen ein feuchter Squib.
0,Lucy's success is owing to her brother John in all senses.,Lucys Erfolg ist ihrem Bruder John in allen Sinnen zu schulden.
0,I obstinately bite the tight lips to endure the tears.,"Ich beiße hartnäckig die engen Lippen, um die Tränen zu ertragen."
0,He could strike the ball as sweetly as when he was 28 years younger.,Er konnte den Ball so süß schlagen wie als er 28 Jahre jünger war.
1,In nine years he has brought his party back from the dead almost to the brink of power.,In neun Jahren hat er seine Party fast bis zum Brink der Macht zurückgebracht.
1,Gold Line finally tuck up their grand Veil!,Gold Line steckt endlich ihren großen Schleier!
1,Something about his smarmy attitude makes me want to shake him so hard his collarbone breaks.,"Etwas über seine smarmige Einstellung lässt mich ihn so hart schütteln, dass sein Schlüsselbein bricht."
1,Christianity is the most perverted system that ever shone on man,"Das Christentum ist das am meisten perversen System, das jemals auf den Menschen leuchtete"
1,The boss was ready to pounce on the typist when she made the slightest mistake.,"Der Chef war bereit, sich auf den Typisten zu stürzen, als sie den geringsten Fehler machte."
1,He was boiling over with indignation.,Er kochte mit Empörung.
0,Same old jolly camp-fire life went on as per usual.,Das gleiche alte lustige Leben im Camp-Fire dauerte wie gewohnt.
1,We must always bear in mind what an eccentric bring-up Medora Manson gave her.,"Wir müssen immer berücksichtigen, was ein exzentrischer Medora Manson ihr gegeben hat."
1,The heart is enmeshed in brimless sadness.,Das Herz ist in zeitloser Traurigkeit verstrickt.
0,Plese give me an embarkation card and custom declarario form.,Pleses geben mir eine Einschiffungskarte und eine benutzerdefinierte Deklarario -Form.
0,If the loan's approved you're laughing.,"Wenn das Darlehen genehmigt ist, lachen Sie."
1,Moodie looked sanctimonious whilst Scawsby could hardly hide his crows of triumph.,"Moodie sah scheinheilig aus, während Scawsby seine Krähen des Triumphs kaum verbergen konnte."
0,Shouldn't we now be acknowledging blame rather than passing the buck?,"Sollten wir jetzt nicht die Schuld anerkennen, anstatt den Geld zu bestehen?"
0,There's no time for poncing around - we've got to get these boxes packed by this evening.,"Es gibt keine Zeit, um zu poncing - wir müssen diese Kisten bis heute Abend packen."
0,Stop annoying your mother.,Hör auf deine Mutter zu nerven.
0,The tireless rumble of reaping machine is reminding these poor farmers not to forget to prepare money for renting the machine.,"Das unermüdliche Rumpeln der Reaging -Maschine erinnert diese armen Landwirte daran, nicht zu vergessen, Geld für die Vermietung der Maschine vorzubereiten."
0,Some one put a dance record on the gramophone and presently Desmond Fairchild and Dotty swayed together in a corner of the room.,"Jemand hat das Grammophon eine Tanzaufnahme gestellt, und derzeit schwankten Desmond Fairchild und Dotty in einer Ecke des Raumes zusammen."
0,Do I detect a tinge of irony?,Erkenne ich einen Hauch von Ironie?
1,His absence cast a blight over the family.,Seine Abwesenheit warf die Familie ein.
0,With an idiosyncrasy thateasyto recognize you would find a familiar but refreshing world!,"Mit einer Eigenart, die er erkennt, dass Sie eine vertraute, aber erfrischende Welt finden würden!"
0,Who holds the purse rules the house,"Wer die Geldbörse behält, regiert das Haus"
1,"The most notable addition is the notorious Na'avi sex scene in which Jake and Neytiri get it on, alien style, but it hardly sounds like we're talking Pandoran porn.","Die bemerkenswerteste Ergänzung ist die berüchtigte Na'avi -Sex -Szene, in der Jake und Neytiri es auf den Alien -Stil bekommen, aber es klingt kaum so, als würden wir Pandoran -Pornos sprechen."
0,Whether we like him or not is immaterial.,"Ob wir ihn mögen oder nicht, ist unerheblich."
0,"A few minutes after that, he scored his first coast-to-coast bucket, another crowd pleaser.","Ein paar Minuten danach erzielte er seinen ersten Bucket an der Küste zu Küste, ein weiterer Publikumsmagnet."
0,Industry is still a preponderantly male environment.,Die Industrie ist immer noch ein überwiegendes männliches Umfeld.
0,"A steel company paid nearly $1.5 million to famous sculptor Frank Stella to build ""Amabel.","Eine Stahlfirma zahlte fast 1,5 Millionen US -Dollar an den berühmten Bildhauer Frank Stella, um ""Amabel zu bauen."
1,William and Joe and their entire consignment of cod vanished in the desire to please Araminta.,"William und Joe und ihre gesamte Sendung von Kabeljau verschwanden im Wunsch, Araminta zu gefallen."
0,Joyce has been under a cloud since her roommate's bracelet disappeared.,Joyce war seit dem Verschwinden ihres Mitbewohner unter einer Wolke.
1,That Sunday is a figment of the world's imagination.,Dieser Sonntag ist eine Erfindung der Vorstellungskraft der Welt.
0,"The streets teem with cars, trucks and vans with all kinds of designs and colors running like a millpond, with no horns hooting .","Die Straßen sind mit Autos, Lastwagen und Transportern mit allen Arten von Designs und Farben wie ein Millpond, ohne Hörner aus."
0,"Pantomime - what a good excuse to forget your age and join in with the booing, hissing, singing and hilarity.","Pantomime - Was für eine gute Ausrede, Ihr Alter zu vergessen und sich mit dem Alkohol, Zischen, Gesang und Heiterkeit anzuschließen."
0,You're muddling up the different kinds of letters.,Sie verwechseln die verschiedenen Arten von Buchstaben.
1,Mannie Pratt would have the bar in stitches doing an imitation of him.,"Mannie Pratt würde die Bar in Stichen haben, die ihn nachahmt."
0,Did Mrs Dumas see a smile on a perfectly formed little man as he fell into her pail?,"Hat Frau Dumas ein Lächeln auf einem perfekt geformten kleinen Mann gesehen, als er in ihren Eimer fiel?"
1,"Whether voters are bored, confused or scared of losing popular services, it seems to be a dead duck.","Unabhängig davon, ob die Wähler gelangweilt, verwirrt oder Angst davor haben, Volksdienste zu verlieren, scheint es eine tote Ente zu sein."
0,There wasn't a breath of air/wind.,Es gab keinen Hauch von Luft/Wind.
0,"For that matter, he'd seen that loft being put together, knew it almost as well as that self-opinionated young architect had.","Für diese Angelegenheit hatte er gesehen, dass Loft es zusammengestellt wurde, dass es fast so gut gewusst hatte wie der selbst optimierte junge Architekt."
0,"Ah! Really worry a person, really hope to hear this lesson originally of prelect , ha ha, write here, 88!","Ah! Sorge wirklich eine Person, hoffe wirklich, diese Lektion ursprünglich vorrunden zu hören, ha ha, hier schreibe, 88!"
1,"Meryl stared unseeingly ahead, teeth clenched, rigid with an icy rage.","Meryl starrte unglaublich nach vorne, die Zähne geknallt, starr mit eisigen Wut."
0,That's exactly the phrase I was looking for myself.,"Das ist genau der Satz, den ich selbst gesucht habe."
1,Only leaves behind that share to exude the yellow pledge.,"Hinterlässt diesen Anteil nur, um das gelbe Versprechen auszustrahlen."
0,"I tin no delude it , chaussure puma, you must premier get a doctor's certificate or prescript.","Ich bin nein detailliert, Chaussure Puma, Sie müssen Premier ein Arztzertifikat oder ein Preskript erhalten."
0,But how I would have preferred disaster to my role as rejected conspirator and failed renegade.,Aber wie hätte ich eine Katastrophe meiner Rolle als abgelehnter Verschwörer und fehlgeschlagener Abtrünniger vorgezogen.
1,"O Arjuna, the entire expansive material energy is the womb into which I infuse the embryo of individual consciousness; subsequently manifested by Me, every species of life is generated.","O Arjuna, die gesamte expansive materielle Energie ist der Mutterleib, in den ich den Embryo des individuellen Bewusstseins infundiere; Anschließend manifestiert mich jede Lebensart erzeugt."
0,"Phoebe's Navy man (Ryan) is in town for two weeks, but their plans are foiled because Phoebe has the chicken pox, and gives them to him as well.","Phoeb's Navy Man (Ryan) ist zwei Wochen in der Stadt, aber ihre Pläne werden vereitelt, weil Phoebe die Hähnchenpocken hat und sie auch ihm gibt."
0,At a time wage growth is almost stagnant -- average hourly earnings in November were up 1.6 percent year on year -- prosperous Americans alone can not prop up the economy.,"Zu einem Zeitlohn ist das Wachstum fast stagnant - durchschnittlich stündliche Einnahmen im November sind gegenüber dem Vorjahr um 1,6 Prozent gestiegen - prosperierende Amerikaner allein können die Wirtschaft nicht stützen."
0,I'd like to propose a vote of thanks to Sandra for organizing the whole evening.,Ich möchte Sandra für die Organisation des gesamten Abends vorschlagen.
0,Our apartmentis deluxe furnished with wall - to - wall carpeting and brand new furniture.,Unsere Apartmentis Deluxe mit Wand ausgestattet - Wandteppiche und brandneue Möbel.
1,"He lay perfectly still, brows arched in surprise, bare toes quivering as the blood drained out of him.","Er lag vollkommen still und brauen sich überrascht gewölbt und zitterte mit nackten Zehen, als das Blut aus ihm herausfließt."
1,"It's an exhausting ride from saucy comedy to icky, heartbreaking violence, but don't be put off.","Es ist eine anstrengende Fahrt von Saucy Comedy zu icky, herzzerreißenden Gewalt, aber werden Sie sich nicht abschrecken."
0,"Rushworth was that kind of woman: foolish, vain, and clandestine by nature.","Rushworth war diese Art von Frau: dumm, eitel und heimlich von Natur aus."
1,He's as proud as Lucifer and would rather starve than take a penny from anyone.,"Er ist so stolz wie Luzifer und würde lieber verhungern, als einen Cent von irgendjemandem zu nehmen."
0,The beer garden is an urban embarrassment of grey pebble beach and picnic tables.,Der Biergarten ist eine städtische Verlegenheit von grauem Kieselstrand und Picknicktischen.
0,"That's why the tripod was here, to record proof, undeniable proof.","Deshalb war das Stativ hier, um Beweise, unbestreitbare Beweise aufzuzeichnen."
0,We're going to be in a real fix if we miss that bus.,"Wir werden in einem echten Fix sein, wenn wir diesen Bus vermissen."
0,I made a proper balls-up of that exam.,Ich habe diese Prüfung richtig gemacht.
0,You're now ready to knock the joint apart with a mallet or hammer and a block of scrap softwood.,"Sie sind jetzt bereit, das Gelenk mit einem Schläger oder einem Hammer und einem Block aus Schrottweichholz auseinander zu schlagen."
0,He finally sussed out the truth.,Er hat schließlich die Wahrheit ausgelöst.
0,"His name flitted through my mind,only to be forgotten again.","Sein Name fiel mir durch den Kopf, nur um wieder vergessen zu werden."
1,"The pilchard that social status does not poor people drowsy, and carnivorous person the arrival of catfish, make them to flee for one's life a scene of bustling activity, vibrant.","Der Pilchard, dass der soziale Status nicht schläfrige Menschen und fleischfressende Person die Ankunft von Wels nicht dazu bringt, nach dem Leben zu einer Szene der geschäftigen Aktivität zu fliehen, lebendig."
0,He is hiving a swarm with care.,Er schließt einen Schwarm mit Sorgfalt.
1,"Being in the Crying City deepens the loneliness, losing the faith in Love, which is so frangible that even cant stand any hit.","In der weinenden Stadt zu sein, vertieft die Einsamkeit und verliert den Glauben an die Liebe, was so fröhlich ist, dass es sogar keinen Treffer ertragen kann."
0,It was nothing but a frolic.,Es war nichts anderes als ein Scham.
1,"On in this planetoid deconstruction instantaneous, entire several passes through the Earth which the death atmosphere covers, finally glows brand-new fulls of vitality!","In dieser Planetoid-Dekonstruktion augenblicklich leuchtet Ganzes mehrere durch die Erde, die die Todesatmosphäre abdeckt, schließlich brandneue Fülle von Vitalität!"
0,Kings and sheep and whinnying horses and Serving maids and beggar boys gathered together in the frosty imagined night.,Könige und Schafe und wiehende Pferde und Dienstmädchen und Bettlerjungen versammelten sich in der frostigen Nacht.
0,It is the quicksilver panacea for weakness - the quintessence of a dedicated existence.,Es ist das Quicksilver -Allheilmittel für Schwäche - die Quintessenz einer speziellen Existenz.
1,"He had always felt the absolute impossibility of addressing that enigmatical man, who was, in his eyes, both equivocal and imposing.","Er hatte immer die absolute Unmöglichkeit empfunden, diesen rätselhaften Mann anzusprechen, der in seinen Augen sowohl zweideutig als auch imposant war."
1,He's a sly old devil isn't he! Nobody knew he had as much money as that!,"Er ist ein schlauer alter Teufel, nicht er! Niemand wusste, dass er so viel Geld hatte!"
0,She's waiting for some hero to come and sweep her off her feet.,"Sie wartet darauf, dass ein Held kommt und sie von den Füßen fegt."
0,A few years later it's chocs away for Rovers' new regime at Wolves on Saturday.,Ein paar Jahre später ist es Chocs weg für das neue Regime von Rovers in Wolves am Samstag.
0,I have nothing to repent of.,Ich habe nichts zu bereuen.
0,Your arguments won't sway her: she's determined to leave.,Ihre Argumente werden sie nicht beeinflussen: Sie ist entschlossen zu gehen.
0,"This morning he had felt her attraction and just now, as they danced, he had been convinced it was mutual.","Heute Morgen hatte er ihre Anziehungskraft gespürt und gerade jetzt, als sie tanzten, war er überzeugt worden, dass es gegenseitig war."
0,But I'd had my suspicions and didn't share his romantic notion of a farewell from anonymous royalty.,Aber ich hatte meinen Verdacht und teilte seine romantische Vorstellung von einem Abschied von anonymen Königen nicht.
1,Why did you speak to him? You usually avoid him like the plague .,Warum hast du mit ihm gesprochen? Sie meiden ihn normalerweise wie die Pest.
0,If they jump for joy today hold off until they sober up again.,"Wenn sie heute vor Freude springen, halten Sie sich nach, bis sie wieder nüchtern sind."
1,Long have I combed the vilest quarters of this town on fruitless search for thee.,Lange habe ich die lebhaften Quartiere dieser Stadt auf fruchtloser Suche nach dir gekämmt.
1,Don't let yourself sink into despair.,Lass dich nicht in Verzweiflung versinken.
1,There was a tight knot of anger in her stomach.,Es gab einen engen Knoten Ärger in ihrem Bauch.
0,It feels like velvet to me.,Es fühlt sich für mich wie Velvet an.
0,Old Ape rooted in the dustbins outside Phyl's Phries.,Altes Affe verwurzelt in den Mülleimer außerhalb der Phries von Phyl.
0,Attack of the Clones was just a prologue.,Der Angriff der Klone war nur ein Prolog.
0,Estrada continued his hot streak by boating two fish before anyone else.,"Estrada setzte seine heiße Streifen fort, indem er zwei Fische vor allen anderen bootte."
1,"He must be teasing,or else he's mad.","Er muss necken, sonst ist er verrückt."
1,I've never heard such a load of old codswallop in my life.,Ich habe in meinem Leben noch nie eine solche Menge alter Codswallop gehört.
0,It's fiction with a dash of history.,Es ist Fiktion mit einem Schuss Geschichte.
0,Using the national anthem as part of a comedy routine cheapens it.,Die Verwendung der Nationalhymne als Teil einer Comedy -Routine verbilligt sie.
