speaker,sentence,imageability,unexpectedness_avg_glove,unexpectedness_min_glove,unexpectedness_avg_word2vec,unexpectedness_min_word2vec,polarity_senti_ws,polarity_text_blob,subjectivity_huggingface,vader_positive,vader_neutral,vader_negative,vader_compound,res_rf
Nikolaus Prinz,"Dass nicht mehr als letztlich drei Anliegen den Fachausschüssen zugewiesen und neun heute von uns zur Kenntnis genommen werden, hängt auch damit zusammen, dass natürlich zu vielen Petitionen und Bürgerinitiativen bis zur nächsten Ausschusssitzung auch verschiedenste Stellungnahmen eingeholt werden und sie erst dann wieder weiterbehandelt werden können.Gegenstand einer dieser Kenntnisnahmen, die mit Stimmenmehrheit beschlossen wurde, ist eine Petition des Kollegen Muchitsch, in der es um die Abschaffung der Notstandshilfe geht.",2.092542857142857,0.3813679562194164,-0.2704405960872765,0.2893839897540378,-0.0108065477403811,0.0032385714285714,0.0,0.5211157202720642,0.024,0.944,0.032,-0.1531,0
Nikolaus Prinz,"Kollege Muchitsch wollte ja noch unbedingt, dass diese Petition im Sozialausschuss behandelt wird, obwohl aus den Stellungnahmen hinreichend ersichtlich war, dass eine Abschaffung überhaupt nicht zur Diskussion steht.",1.9657500000000003,0.3171624778535053,-0.1130875880509281,0.320205458618052,-0.0205471199401731,0.0,0.35,0.7835373282432556,0.0,0.884,0.116,-0.34,0
Nikolaus Prinz,"Eigentlich hätte ein Blick ins Regierungsübereinkommen genügt, und diese Petition hätte sich schon als überflüssig herausgestellt.Im Übrigen darf man Kollegen Muchitsch schon sagen: Es passt nicht ganz zusammen, wenn man eine Petition genau zu jenem Thema einreicht, das man eigentlich selbst sehr belobigt hat, als wir nämlich die Notstandshilfe für das heurige Jahr auf die Höhe der Arbeitslosenunterstützung angehoben haben, damit eben die Menschen in der coronabedingten Situation entsprechend bessergestellt sind.",2.1964647887323947,0.3637260962892016,-0.2595173858385363,0.3137118426400306,-0.0268803619765033,0.0,0.85,0.9030548334121704,0.03,0.94,0.03,0.0,0
Nikolaus Prinz,"Wir sind nicht dafür, dass wir Themen am Köcheln halten, deren Behandlung eigentlich gar nicht mehr notwendig ist, weil sie sich erübrigt haben.Bei zwei Bürgerinitiativen, die auf Wunsch der SPÖ in den Sozialausschuss hätten wandern sollen, hat es sich ähnlich verhalten.",1.75690243902439,0.3930741103277948,-0.183610743962315,0.258398004212205,-0.0404309974030417,0.0,-0.3333333333333333,0.8858155012130737,0.0,1.0,0.0,0.0,0
Nikolaus Prinz,"Da gibt es einen mit einer Bürgerinitiative inhaltlich identen Antrag des Kollegen Muchitsch, nämlich den Antrag 140/A.",2.5631764705882354,0.3514371889183234,-0.17651475407281,0.2544608036863053,0.0273460841476343,0.0,0.0,0.0253496170043945,0.0,1.0,0.0,0.0,0
Nikolaus Prinz,Bei der Bürgerinitiative geht es um die Verfassungsrechtliche Absicherung des solidarischen gesetzlichen Pensionssystems nach dem Umlageverfahren.,2.219625,0.2892369592840759,-0.3638278811310449,0.2646011737085813,0.0484538513605142,0.00025,0.0,0.0284337401390075,0.096,0.904,0.0,0.1531,0
Nikolaus Prinz,"Im Sozialausschuss ist das ja wirklich umfassend behandelt worden, es gab im Rahmen der Ausschussbegutachtung zwölf Stellungnahmen.",2.767882352941177,0.363057165309071,-0.0283332579965384,0.2582933723277171,0.0242730224151418,0.0,1.0,0.0362845659255981,0.126,0.874,0.0,0.3182,0
Nikolaus Prinz,"Wenn man das Thema schon so intensiv behandelt hat, ist es nicht wirklich notwendig, es noch einmal in den Ausschuss zu schicken.Eine Bemerkung sei aber schon erlaubt: Für uns ist das Altern in Würde ein wichtiger Punkt, und dazu gehört natürlich auch der finanzielle Aspekt.",2.303577777777778,0.4664683335981094,-0.01267609975092,0.277231552723823,-0.0020853631178784,0.0084933333333333,0.475,0.8729278445243835,0.153,0.847,0.0,0.7644,0
Nikolaus Prinz,"Wir arbeiten daran, aber ein völliges Umkrempeln des Systems halten wir für nicht zielführend.",1.4684285714285714,0.2905472030800579,-0.2160299178049941,0.2662337980487031,0.0168496201178935,0.0,0.0,0.7767661213874817,0.0,1.0,0.0,0.0,0
Nikolaus Prinz,"Man sieht gleichzeitig, dass wir zwei Bürgerinitiativen aus dem Sozialbereich sehr wohl dem Fachausschuss zugewiesen haben.",1.919875,0.3431534119289433,-0.0522818100062056,0.286159256353363,0.0193742633337803,0.0,0.0,0.9109609127044678,0.0,1.0,0.0,0.0,0
Nikolaus Prinz,"Es geht dabei zum einen um eine Bürgerinitiative betreffend die Nachtgutstunden für Arbeitnehmerinnen und Arbeitnehmer im Sozialbereich, also zum Beispiel im Pflegebereich, und zum anderen um Menschen mit Behinderung.",2.063862068965517,0.4930788985278019,0.1260605483088403,0.2397005433161805,0.0450097324668634,0.0,0.0,0.0454891324043273,0.0,0.903,0.097,-0.4588,0
Nikolaus Prinz,"Wir glauben, dass es sinnvoll ist, dass diese Themen im zuständigen Fachausschuss vertieft und weiter diskutiert werden.",1.537529411764706,0.3735545858284559,0.0095241053499021,0.3263318660933061,-0.0096675994300653,0.0,1.0,0.8793774247169495,0.272,0.728,0.0,0.6808,0
Nikolaus Prinz,"Dieses Ersuchen auf Zuweisung haben wir auch einstimmig beschlossen.Wenn man die letzte Sitzung Revue passieren lässt, merkt man durchaus, dass wir die Themen sehr umsichtig behandeln und natürlich genau überlegen, was abgeschlossen werden kann, was noch weiter diskutiert werden muss und zu welchen Themen noch Stellungnahmen eingeholt werden sollten.",2.07734693877551,0.3717267265917399,-0.0915393008535628,0.3171975568911792,-0.0096675994300653,8.163265306122449e-05,0.7749999999999999,0.7564045786857605,0.098,0.902,0.0,0.4588,0
Nikolaus Prinz,"Es gibt ja durchaus auch Dinge, die sich in der Zwischenzeit weiterentwickelt haben: Kollege Gahr hatte eine Petition betreffend die Polizeiinspektion Zirl eingebracht, mit der deren Modernisierung gefordert wurde  diese ist mittlerweile im Laufen, er wird dazu sicherlich noch etwas sagen.",2.2539047619047614,0.3878550666365734,-0.1259877144627284,0.293424482558646,0.0351491697513152,0.0,0.0,0.6510064601898193,0.061,0.939,0.0,0.3818,0
Nikolaus Prinz,"So gesehen meine ich, dass im Petitionsausschuss auch in der letzten Sitzung wieder sehr konstruktiv gearbeitet wurde.",3.173647058823529,0.4129983877838563,0.0070280058105362,0.2662809280108245,0.0371227360118292,0.0,1.0,0.8890630006790161,0.125,0.875,0.0,0.3167,0
Christian Ries,Sehr geehrte Frau Präsidentin!,2.6865,0.2909849065946272,0.1761893730738522,0.3321248421276472,0.162627555189549,0.0,0.0,0.795127809047699,0.0,1.0,0.0,0.0,0
Christian Ries,Werte Damen und Herren des Hohen Hauses!,0.0,0.3155814640162467,0.1175281655845202,0.1752703102078085,0.0243094412114112,0.0011428571428571,0.0,0.9043833613395692,0.473,0.527,0.0,0.5411,0
Christian Ries,"Die Bürgerinitiative betreffend Nachtgutstunden für alle ArbeitnehmerInnen in Pflegeeinrichtungen tritt dafür ein, dass es zu einer Gleichstellung von Pflegerinnen und Pflegern im Nachtdienst kommt.",1.8947916666666669,0.3083685887182084,-0.1217696469799657,0.3016594462997405,0.0371227360118292,0.0,0.0,0.0312103629112243,0.046,0.954,0.0,0.0258,0
Christian Ries,"Das Anliegen wird sicherlich von vielen, wenn nicht von allen hier im Hause unterstützt.",2.2985714285714285,0.4344330357223641,0.1826964258052295,0.2420869685513483,-0.0379311347482278,0.0,0.0,0.8686230182647705,0.172,0.828,0.0,0.4019,0
Christian Ries,Worum geht es dabei?,0.8735,0.3709281938755943,0.2250966805804128,0.4444174748476361,0.375055845717243,0.0,0.0,0.213117778301239,0.0,1.0,0.0,0.0,0
Christian Ries,"Es geht um die Gewährung von 2 Stunden Zeitguthaben für geleistete Nachtdienste, wenn diese zumindest 6 Stunden am Stück gedauert haben, unter der Bedingung, dass mehr als ein Drittel der Dienstzeit direkt am Patienten verbracht wird, und dies in einer Krankenanstalt oder in einer Pflegestation in einem Pflegeheim.Woran spießt es sich?",2.6269019607843145,0.3335349196493066,-0.4132826648719347,0.2614331603844446,-0.0379311347482278,0.0,0.35,0.1300251483917236,0.0,1.0,0.0,0.0,0
Christian Ries,Es spießt sich an einer Formulierung im Nachtschwerarbeitsgesetz.,1.698375,0.3056739562035573,-0.1869369128627652,0.1909740133433821,0.0803127647632706,0.0,0.7,0.8461145162582397,0.0,1.0,0.0,0.0,0
Christian Ries,"Wie oben erwähnt, braucht es für die Nachtgutstunden eine Pflegestation in einem Pflegeheim.",2.429461538461539,0.3865676985800301,-0.092827187757976,0.2430090561907018,-0.0368703527822857,0.0,0.0,0.0421209931373596,0.0,1.0,0.0,0.0,0
Christian Ries,"Pflegestationen gibt es wiederum nur für Patienten der Pflegestufe 4 und aufwärts, und nicht alle Pflegeheime bieten eine solche Station an.",1.896047619047619,0.3398200565795802,-0.1504185256634423,0.3169674255516345,-0.0696589310054546,0.0,0.0,0.0275986194610595,0.108,0.892,0.0,0.3182,0
Christian Ries,"Das nehmen viele Pflegeheimbetreiber zum Anlass, Pflegern im Nachtdienst diese Zulage zu versagen.Wir halten die Forderung der Bürgerinitiative für begründet und unterstützen sie vollinhaltlich, denn auch Personen in Heimen ohne Pflegestation brauchen Zuwendung und Pflege während der Nachtzeit.",2.284368421052632,0.3260530657415721,-0.0949094359734819,0.3396844762272913,0.0260653223519775,0.0061184210526315,0.35,0.7641865015029907,0.144,0.856,0.0,0.5994,0
Christian Ries,"Man muss wissen: Das Eintrittsalter von Personen in Heime steigt, und auch die Zahl der Demenzerkrankungen nimmt zu, das ist empirisch nachweisbar.",1.9049090909090909,0.3708601464568186,-0.1121056748729542,0.2777698119438719,-0.0143803251931396,0.0,0.0,0.7346904873847961,0.203,0.797,0.0,0.6249,0
Christian Ries,Nicht alle sind auf Stufe 4 oder darüber eingestuft  aber auch Personen unter Stufe 4 brauchen diese Pflege und Zuwendung.,1.945904761904762,0.4321680130401096,0.1282874128260012,0.2692277578450128,0.0665740684280521,0.0110714285714285,0.0,0.0967358350753784,0.091,0.909,0.0,0.1779,0
Christian Ries,"Den Initiatoren dieser Initiative ist daher beizupflichten, dass es zu einer Novellierung dieses Bundesgesetzes kommen muss.Interessant ist die Stellungnahme des Bundesministeriums für Arbeit, Familie und Jugend.",1.404423076923077,0.4083423963155893,-0.0652702646859219,0.2716273827719835,0.0106544261094638,0.0,0.0,0.9140441417694092,0.0,1.0,0.0,0.0,0
Christian Ries,"In dieser Stellungnahme werden verschiedene Formulierungen aus den Landesgesetzen aufgezählt und zitiert und dann wird der gute Rat erteilt, man möge doch mit den Ländern in Verhandlung treten.",2.3100714285714288,0.3600815902527522,-0.0300496737162283,0.2828229588855087,0.0271826255136889,0.0255928571428571,0.3333333333333333,0.0481535196304321,0.245,0.755,0.0,0.7964,0
Christian Ries,"Genau das ist aber das Problem: Dieselben Leistungen werden in einem Bundesland gewährt und im Nachbarbundesland dann nicht, daher braucht es eben diese Bundesbestimmung.Meine Damen und Herren, das Coronageklatsche war eine nette Aktion, aber niemand, der in der Pflege arbeitet, hat davon auf Dauer etwas.",1.880488888888889,0.4342400962727176,-0.0184977922745397,0.2572540441728442,-0.0368703527822857,0.0083777777777777,1.0,0.8955634832382202,0.179,0.78,0.041,0.7269,0
Christian Ries,Reden wir mit den Damen und Herren in der Pflege: Die wollen Anerkennung und eine österreichweite Gleichbehandlung.,1.9421176470588235,0.3545460920099338,-0.1267610729828582,0.2222127708639379,-0.0491565878453016,0.0,0.0,0.7852597832679749,0.227,0.773,0.0,0.5267,0
Christian Ries,"Unserer Meinung nach braucht es eine Neufestsetzung des Pflegegeldes, eine Evaluierung der Einstufungen, die Möglichkeit einer dauerhaften Pflegekarenz für pflegende Angehörige und eine Verbesserung der Rahmenbedingungen für Personen in der Pflege insgesamt.",2.3565312500000006,0.3603215342417581,-0.2242758827193074,0.3127501355343501,0.0599744233371314,0.013671875,0.0,0.6403707265853882,0.241,0.759,0.0,0.7845,0
Christian Ries,"Ich habe daher persönlich eine Petition eingebracht, um endlich Schwung in die Sache zu bringen und auch die Regierungsparteien daran zu erinnern, dass dieses Thema im Regierungsprogramm steht.",2.389571428571429,0.428820385842772,0.0535953385913402,0.2679438138280267,-0.0997217838052501,0.0,0.0,0.7180278301239014,0.072,0.928,0.0,0.2732,0
Christian Ries,"Es geht schließlich um unsere ältere Generation, und die hat wirklich Besseres verdient.",1.4752307692307691,0.438530036762762,0.1155256116624673,0.3057014259647532,0.1484402689711819,0.0282153846153846,1.0,0.9251089096069336,0.322,0.575,0.103,0.5859,0
Mag. Ulrike Fischer,Sehr geehrte Frau Präsidentin!,2.6865,0.2909849065946272,0.1761893730738522,0.3321248421276472,0.162627555189549,0.0,0.0,0.795127809047699,0.0,1.0,0.0,0.0,0
Mag. Ulrike Fischer,Sehr geehrte Damen und Herren!,0.6436,0.2313458732183547,0.0337852302020808,0.2993685709533927,0.1489228462492661,0.0,0.0,0.8779545426368713,0.0,1.0,0.0,0.0,0
Mag. Ulrike Fischer,"Wenn wir uns die Petitionen im Ausschuss anschauen, wird eines schnell klar: Unsere Gemeinden erfüllen teilweise nicht mehr das, was wir Bürgerinnen und Bürger uns wünschen.",1.2691923076923075,0.3802928193126584,0.0478602528385924,0.2606402459953749,-0.0953223955455455,0.0,0.5,0.8643755316734314,0.246,0.754,0.0,0.7579,0
Mag. Ulrike Fischer,"Es ist die Regionalität, die so nicht mehr funktioniert, und bei der, meine ich, wir als Republik Österreich aufgefordert sind, auf der einen Seite ausreichend zu investieren und auf der anderen Seite Lenkungsmaßnahmen zu setzen.Zwei Beispiele möchte ich herausgreifen.",2.1660769230769232,0.4398514499158861,0.0660474552488611,0.2424885902050682,-0.0768898828432529,0.0088461538461538,0.5666666666666667,0.8913519978523254,0.148,0.799,0.053,0.494,0
Mag. Ulrike Fischer,"Erstens: die Polizeiinspektionen, im konkreten Fall ist das die Polizeiinspektion Zirl.",2.1815454545454545,0.4789159621199264,0.2452941669241962,0.2638498126752389,0.0678693402286559,0.0003636363636363,0.0,0.0410068035125732,0.174,0.826,0.0,0.2732,0
Mag. Ulrike Fischer,"Durch den motorisierten Verkehr, durch Autobahnanbindungen, durch Schwerverkehr wird es immer wichtiger, dass der Straßenverkehr gut kontrolliert wird.",2.4434444444444448,0.4103631534341219,0.0190491958766359,0.306812276624862,0.0632133202804471,0.0,1.0,0.8043634295463562,0.266,0.734,0.0,0.7003,0
Mag. Ulrike Fischer,"Diese Initiative zeigt, dass es wichtig ist, dass man in den Bereich der Polizei ausreichend investiert.",2.2092500000000004,0.492714993130658,0.2189848477328535,0.2848997033533704,0.0846391786290556,0.0,0.7,0.8646785616874695,0.333,0.667,0.0,0.6705,0
Mag. Ulrike Fischer,"Wie auch heute schon bei der Budgetrede angesprochen wurde: Im Jahr 2021 werden wir das Polizeibudget um rund 7 Prozent erhöhen, und das ist gut so, denn in die Sicherheit im Straßenverkehr müssen wir entsprechend investieren.",2.4140277777777777,0.4515692037573283,0.0900399825917225,0.2247537746973327,-0.0365222270574048,0.0,0.85,0.6057036519050598,0.213,0.76,0.027,0.8225,0
Mag. Ulrike Fischer,Dafür braucht es Polizistinnen und Polizisten.,0.5823333333333334,0.2790812364241487,-0.0827285808250854,0.371806376743801,0.233338263143441,0.0,0.0,0.1094515919685363,0.0,1.0,0.0,0.0,0
Mag. Ulrike Fischer,"Es braucht auch barrierefreie Polizeiinspektionen, denn es nützt nichts, wenn jemand Hilfe braucht, aber keine Hilfe rufen kann, weil er die Polizeiinspektion nicht erreichen kann, weil diese geschlossen oder nicht barrierefrei zugänglich ist.",2.0548787878787875,0.439266325470373,-0.0204178344997802,0.3697993262077049,0.1174328677304715,-0.0062727272727272,0.0,0.7613775134086609,0.042,0.674,0.284,-0.826,1
Mag. Ulrike Fischer,"Das ist das eine.Das Zweite ist: Wenn wir Regionalität wollen, dann müssen wir auch Zugang zu unserem Bargeld haben, und deswegen ist es wichtig, dass Bankomaten gerade in den Regionen, wo es keine Greißler, keine Geschäfte mehr gibt, erhalten bleiben.",1.547825,0.4070067624704142,-0.2024613162046007,0.2827671695026528,-0.0096675994300653,0.0,0.35,0.8044463992118835,0.104,0.896,0.0,0.5267,0
Mag. Ulrike Fischer,"Es ist wichtig, dass der bargeldlose Verkehr möglich ist und dass auch investiert wird, um Onlinezugänge leichter zu machen.",1.406421052631579,0.417509029986083,-0.0364494543404335,0.2743394975463901,0.0093862367241528,0.0004210526315789,0.7,0.7586730718612671,0.378,0.622,0.0,0.7964,0
Mag. Ulrike Fischer,"Auf der anderen Seite ist aber es ganz richtig und gescheit, dass es zum Beispiel Cashbackmöglichkeiten gibt, dass man im Gasthaus Geld bekommen kann, dass es die Möglichkeit von Banktagen auf Gemeindeämtern gibt, aber auch dass Bankomaten zur kostenlosen Behebung zur Verfügung stehen und dass dieses Angebot nicht ausgedünnt wird.Zum letzten Punkt: Ich glaube, es ist wichtig und richtig, und das hat heute auch unser Budget gezeigt, dass wir in die Gemeinden investieren; denn, wenn die Gemeinden ausreichend finanzielle Möglichkeiten haben, dann können sie auch Schwierigkeiten abfedern.",1.7298620689655169,0.4276188452783359,-0.3087440503271718,0.2657222863806037,-0.0997217838052501,-0.0004632183908045,0.8500000000000001,0.8268969058990479,0.239,0.743,0.018,0.9623,0
Mag. Ulrike Fischer,"In unserer Gemeinde zum Beispiel haben wir einen Euronet-Bankomaten, für den die Gemeinde die Gebühr zahlt, sodass unsere Bürgerinnen/Bürger gratis abheben können.",2.591772727272728,0.3440771003830292,-0.0390055038755551,0.2256238619006396,-0.0395586187772945,0.0,0.0,0.0405337214469909,0.0,1.0,0.0,0.0,0
Mag. Ulrike Fischer,Danke.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5856184959411621,1.0,0.0,0.0,0.4404,0
Carina Reiter,Sehr geehrte Frau Präsidentin!,2.6865,0.2909849065946272,0.1761893730738522,0.3321248421276472,0.162627555189549,0.0,0.0,0.795127809047699,0.0,1.0,0.0,0.0,0
Carina Reiter,Werte Kolleginnen und Kollegen!,1.478,0.1534439558797693,0.0015097283369684,0.2566888413043385,0.09953150051861,0.001,0.0,0.876180112361908,0.422,0.578,0.0,0.2942,0
Carina Reiter,Geschätzte Zuschauerinnen und Zuschauer daheim und oben auf der Galerie!,2.5557000000000003,0.2354943925945651,-0.1503763774098921,0.2974276875333848,0.026576237701447,0.0004,1.0,0.7535607814788818,0.142,0.858,0.0,0.126,0
Carina Reiter,Meine Vorredner sind bereits auf einige Bürgerinitiativen und Petitionen eingegangen.,1.9389000000000003,0.2680285622198388,-0.1472042410919944,0.3019823309208511,0.0921964346725794,0.0,0.0,0.0251346826553344,0.118,0.882,0.0,0.0516,0
Carina Reiter,Die Petition betreffend Verbesserte Finanzierungsmöglichkeiten für Projekte im Bereich Klima und Energie möchte ich jetzt noch einmal hervorheben.,2.7313333333333336,0.3282306693373855,0.0642027112065315,0.2546399284742762,-0.0244678314256972,0.0193888888888888,1.0,0.8899317383766174,0.259,0.741,0.0,0.6808,0
Carina Reiter,"Die Petition ist vom Pongauer Energie-Center angestoßen worden, da der Klima- und Energiefonds Bundeskompetenz ist.",1.551466666666667,0.1618890719212145,-0.2456490486937227,0.3593299650708472,0.0695629901468812,0.0,0.0,0.022010862827301,0.0,1.0,0.0,0.0,0
Carina Reiter,"Der Klima- und Energiefonds hat die Aufgabe, mit seinen unterschiedlichen Programmen und Initiativen Unterstützungsarbeit zu leisten, damit wir das gesetzte Ziel unserer Bundesregierung von CO2-Neutralität bis 2040 erreichen können.Es handelt sich um ein extrem hochgestecktes Ziel, dessen müssen wir uns bewusst sein.",1.3425714285714283,0.3748334734884792,-0.2456490486937227,0.2513384620693387,-0.0268803619765033,0.0,0.0,0.841756284236908,0.172,0.828,0.0,0.7964,0
Carina Reiter,"Dementsprechend müssen wir auch konsequent darauf hinarbeiten, ohne die Bodenhaftung zu verlieren.",1.837666666666667,0.3841144113175802,-0.0389656957398223,0.3398197331136988,0.1315577226432915,0.0,0.0,0.87910395860672,0.155,0.676,0.169,-0.0516,0
Carina Reiter,"Die Kernaufgabe des Fonds ist es, direkt zu den Menschen vor Ort in den Gemeinden, in den Regionen und in den Städten Brücken zu bauen, um innovative Lösungen und Technologien aus Österreich zu unterstützen und diese schnell auf den Markt zu bringen.",2.14247619047619,0.4130186698609388,-0.0549140504429301,0.2624049120604307,0.0197880585564245,0.0079571428571428,0.6999999999999998,0.212378978729248,0.24,0.76,0.0,0.9001,0
Carina Reiter,"Die Maßnahmen und Initiativen, die durch diese Mittel unterstützt und gefördert werden, sind äußerst vielfältig und decken zahlreiche wichtige Bereiche ab: von der Energiewende mit Förderungen im Bereich Solar- und Fotovoltaik sowie Wärmedämmung über die Mobilitätswende hin zu Forschungsprogrammen im Bereich Entwicklung, die gefördert werden.",2.144311111111111,0.3575029062641949,-0.4222036492767427,0.3297099795686928,-0.0443605766891574,0.0106022222222222,0.7,0.5635684728622437,0.302,0.698,0.0,0.9422,0
Carina Reiter,"Auch die Bewusstseinsbildung im Zeichen, Menschen zu motivieren, anstatt sie zu bevormunden, ist ein wichtiger Teil des Fonds.",1.413333333333333,0.4768102504867799,0.2409897302459529,0.2225438954295401,0.0001032541638405,0.0212333333333333,0.1333333333333333,0.8119367957115173,0.254,0.658,0.088,0.5859,0
Carina Reiter,Unterstützt werden konkrete Umsetzungsbeispiele für die Stadt der Zukunft.,3.156333333333333,0.4520824621050849,0.2632944424836454,0.2520890770754066,0.037260030805257,0.0008888888888888,0.7,0.0264660716056823,0.407,0.593,0.0,0.5859,0
Carina Reiter,"Dabei werden etwa Projekte in 36 Smartcities und 6 Smart Urban Regions, beispielsweise in der Stadt Salzburg, in Hallein oder in Zell am See, umgesetzt, die insgesamt rund 4 Millionen Menschen betreffen.",2.52184375,0.4029848695334901,-0.0347299808901931,0.2538543819237825,-0.0066113201617182,0.0,0.7,0.022709310054779,0.0,1.0,0.0,0.0,0
Carina Reiter,"Für unsere Regionen wird auch die Möglichkeit geboten, sich als Klima- und Energiemodellregion zu bewerben.",1.2514,0.4677437643544981,0.2474190409897348,0.2269802113777666,0.0715232548502253,0.0,0.0,0.026181936264038,0.152,0.848,0.0,0.3612,0
Carina Reiter,"Es gibt bereits 96 solcher Regionen in 841 Gemeinden, die Klimaschutzprojekte umsetzen.Die Ausschreibung ist übrigens noch bis 23. Oktober offen, für all jene, die Interesse daran haben.",1.988740740740741,0.4224798773424989,0.0938119814039321,0.2484578600319086,0.0312341569172199,0.0,0.0,0.0236575007438659,0.094,0.906,0.0,0.4019,0
Carina Reiter,"Bei uns in Salzburg sind bereits das Saalachtal, der Oberpinzgau und der Lungau solche Regionen, und da bietet sich auf jeden Fall eine große Chance, sich zu vernetzen, Synergieeffekte zu nutzen und Wissen auszutauschen.Wie bereits erwähnt, ist es die Aufgabe des Klima- und Energiefonds, Brücken zu bauen.",1.4431914893617024,0.4082183113317809,-0.080461893728961,0.2521883989193529,-0.0126202774079743,0.0078595744680851,0.7,0.8133893609046936,0.146,0.854,0.0,0.7579,0
Carina Reiter,"Man muss an der Basis anfangen, da bin ich wieder bei den Gemeinden und Regionen, bei den Bürgerinnen und Bürgern.",2.09235,0.4048450188368952,0.0118977835227331,0.1918921027502744,-0.0946175768106654,0.0,0.0,0.5614951848983765,0.0,1.0,0.0,0.0,0
Carina Reiter,Da kann viel gemacht werden.,1.3986,0.5561269910442957,0.5265073704477441,0.3198349370843269,0.2870093643838365,0.0,0.0,0.8723029494285583,0.0,1.0,0.0,0.0,0
Carina Reiter,"Die nötigen Unterstützungs- und Förderinstrumente gibt es, und diese müssen  und werden es auch  immer wieder adaptiert und weiterentwickelt werden.",1.6893636363636366,0.5343391943001983,0.0667916473028567,0.3724678839659355,0.1968811723661396,0.0,-1.0,0.5585241317749023,0.0,0.864,0.136,-0.4588,0
Carina Reiter,"Klimaschutz ist ein lebendiger Prozess, der nur gemeinsam gelingen kann.",2.4866,0.3022549528975713,0.0145070832783655,0.2969687531546681,0.0905417642807741,0.00947,1.0,0.90537428855896,0.365,0.635,0.0,0.5574,0
Carina Reiter,Es braucht die großen Maßnahmen genauso wie die kleinen.,1.784888888888889,0.4820987728066385,0.2335940379472076,0.3752261412427461,0.2166090650584408,0.0410444444444444,0.7,0.8406454920768738,0.2,0.667,0.133,0.1779,0
Carina Reiter,"Es braucht auch die richtigen Instrumente, um Beteiligung am Klimaschutz zu ermöglichen und zu fördern.",2.0741333333333336,0.4148056279344707,0.0875173581589169,0.2801916062054248,0.1208863005475415,0.0002666666666666,0.7,0.8330616354942322,0.474,0.526,0.0,0.836,0
"Hermann Weratschnig, MBA MSc",Sehr geehrte Frau Präsidentin!,2.6865,0.2909849065946272,0.1761893730738522,0.3321248421276472,0.162627555189549,0.0,0.0,0.795127809047699,0.0,1.0,0.0,0.0,0
"Hermann Weratschnig, MBA MSc",Werte Abgeordnete!,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.9179524183273317,0.687,0.313,0.0,0.2942,0
"Hermann Weratschnig, MBA MSc","Der Petitionsausschuss ist ein wichtiges, wenn nicht das wichtigste Instrument zur BürgerInnenbeteiligung: 64 Tagesordnungspunkte, 76 Beschlüsse auf Einholung einer Stellungnahme wurden gefasst, Expertenwissen wird eingebracht und behandelt.",1.673777777777778,0.3400454828143149,-0.0588857773880841,0.2575817708140826,-0.0650529329300226,0.0141555555555555,0.0,0.4793557524681091,0.09,0.835,0.075,0.1134,0
"Hermann Weratschnig, MBA MSc","Die Petition zur Polizeiinspektion Zirl, eingebracht von Abgeordnetem Hermann Gahr, ist, glaube ich, ein Beispiel dafür, dass BürgerInnen, dass Gemeinden gehört werden, dass eine Petition wirksam ist, dass Änderungen auch möglich sind.An dieser Stelle auch ein Danke an die Marktgemeinde Zirl, auch an den Gemeinderat und an den Bürgermeister Thomas Öfner, an die Gemeinde, die sich sehr stark eingesetzt und um diese Daseinsvorsorge in Tirol gekämpft hat.Es ist unsere Aufgabe, werte Abgeordnete, für Daseinsvorsorge da zu sein, Daseinsvorsorge zu unterstützen.",2.2865,0.351746150843931,-0.320507447939041,0.2446464921782768,-0.129064690959603,-0.00189625,0.7,0.822702944278717,0.193,0.781,0.026,0.9245,0
"Hermann Weratschnig, MBA MSc","Die Nahversorgung durch Blaulichtorganisationen muss gesichert bleiben, und da braucht es Unterstützung auf allen Ebenen, nicht nur für Gebäude und für einen Fuhrpark, sondern natürlich auch für die Bereitstellung des notwendigen Personals.",2.5609062500000004,0.4323553183768269,-0.0320627601067897,0.2867635300828419,-0.0556807068724506,0.000125,0.7,0.6510635018348694,0.181,0.819,0.0,0.6597,0
"Hermann Weratschnig, MBA MSc","Die Polizeiinspektion wird nicht verlegt, Planung und Herstellung sind auf jeden Fall im Laufen.Die zweite Petition, die, glaube ich, ganz interessant und wichtig ist, wenn es um die Klima- und Energieziele geht, ist die Petition aus dem Pongau  die Kollegin hat es bereits angesprochen , eine ganz wichtige Initiative, wenn es auch Projekte gibt, die eingereicht werden.",2.030741379310345,0.4328881644822259,-0.0657657497804411,0.2762290636045704,-0.0689245650248173,0.0065896551724137,0.7999999999999999,0.807682454586029,0.177,0.823,0.0,0.8807,0
"Hermann Weratschnig, MBA MSc","Kurz zur Erinnerung: In den letzten zwölf Jahren, seit es den Klima- und Energiefonds gibt, sind 144 000 Projekte eingereicht und abgewickelt worden.",1.5175217391304348,0.3715705501897614,-0.234439507831746,0.2778544332679047,0.0462470564629111,0.0,0.0,0.064641535282135,0.0,0.932,0.068,-0.1531,0
