Unnamed: 0,english,german_google_translate,label,imageability,unexpectedness_avg_glove,unexpectedness_min_glove,unexpectedness_avg_word2vec,unexpectedness_min_word2vec,polarity_senti_ws,polarity_text_blob,subjectivity_huggingface,vader_positive,vader_neutral,vader_negative,vader_compound
347,We went out and played like fury.,Wir gingen raus und spielten wie Wut.,1,0.0,0.37104713146027196,0.12455544687999136,0.2696363093750436,-0.009667599430065371,0.0,0.0,0.9293583631515503,0.0,0.625,0.375,-0.5574
348,Being here is the fulfilment of a lifelong ambition.,Hier zu sein ist die Erfüllung eines lebenslangen Ehrgeizes.,1,2.062555555555556,0.3928207470059562,0.0965692759180395,0.18840342136931773,0.01688242310347489,0.0,0.0,0.9286478757858276,0.273,0.727,0.0,0.4588
349,How you can be so insensitive absolutely beats me.,"Wie Sie so unempfindlich sein können, schlägt mich absolut.",1,1.161888888888889,0.3908507302490847,-0.049452997645313,0.2835327773055721,0.13540654008120862,-0.0034,0.85,0.9348626732826233,0.0,0.721,0.279,-0.4767
350,Her arrival cast a cloud over the party.,Ihre Ankunft warf eine Wolke über die Party.,1,3.231625,0.35581543788694053,0.08526030000026172,0.3002797331843757,0.11291972630543103,0.0,0.0,0.6878558397293091,0.0,1.0,0.0,0.0
351,The next few days were a mad whirl of parties.,Die nächsten Tage waren ein verrückter Wirbel von Partys.,1,2.5313333333333334,0.30544722817301245,-0.009683411957789118,0.16498688041732418,0.0001032541638405611,0.021444444444444447,-1.0,0.9284651279449463,0.156,0.642,0.202,-0.128
352,The exam paper was a piece of cake.,Das Untersuchungspapier war ein Kinderspiel.,1,1.9012,0.5654120720234391,0.540495535133826,0.2725566726915231,0.21690694146677686,0.0,0.0,0.8939256072044373,0.0,1.0,0.0,0.0
353,It's enough to kill any decent woman.,"Es ist genug, um jede anständige Frau zu töten.",1,2.1638888888888888,0.3879873123597433,0.03134838724902414,0.2226835044131418,0.11238231051158538,0.010855555555555556,-0.15000000000000002,0.9105997681617737,0.197,0.493,0.31,-0.3818
354,His name will always be twinned with that of our school.,Sein Name wird immer mit dem unserer Schule umgezogen werden.,1,2.9112,0.3573586093078541,0.047375007470067176,0.20812808274555766,0.04251877287818866,0.0,0.0,0.04113590717315674,0.0,1.0,0.0,0.0
355,We're all living in a vicious circle.,Wir leben alle in einem Teufelskreis.,1,1.6276666666666666,0.49356827283954896,0.33743652977601823,0.15810863775972156,0.029297705300900957,0.0,0.0,0.9379956722259521,0.0,0.581,0.419,-0.5574
356,Sitting here with you is heaven.,Hier mit dir zu sitzen ist der Himmel.,1,2.1591250000000004,0.39399948701955656,0.2135004804559556,0.18476101493381158,0.0616752132591111,0.0,0.0,0.9240864515304565,0.0,1.0,0.0,0.0
357,I crawled by my buddy and watched him draw his last breath.,"Ich krabbelte von meinem Kumpel und sah zu, wie er seinen letzten Atemzug zog.",1,1.7859285714285715,0.36217435932200587,0.0578362917678041,0.307239222120729,-0.07413395290005485,0.0,-0.7,0.05501312017440796,0.0,1.0,0.0,0.0
358,I'm sick to death of your endless criticism.,Ich bin zu Tode von Ihrer endlosen Kritik krank.,1,1.4113333333333336,0.3142235025031073,-0.024755480682671555,0.24778965695106087,-0.07413395290005485,-0.007744444444444444,-1.0,0.9435241222381592,0.0,0.4,0.6,-0.8402
359,The sales campaign was a total disaster.,Die Verkaufskampagne war eine totale Katastrophe.,1,2.158666666666667,0.3957806659857189,0.10707765431988805,0.2890962982342727,0.19856879849202722,0.0,0.0,0.9365794658660889,0.0,0.575,0.425,-0.5719
360,All paid jobs absorb and degrade the mind,Alle bezahlten Arbeitsplätze absorbieren und degradieren den Geist,1,1.761625,0.19181184417868263,-0.0926531793334506,0.3520554187434429,0.1371799133790868,0.0,-0.7,0.9337531924247742,0.0,0.707,0.293,-0.4404
361,That's the funniest thing I've ever heard.,"Das ist das lustigste, was ich je gehört habe.",1,1.7283333333333333,0.47637636963426605,0.2774154833153497,0.2371068102355732,0.018933767249451783,0.0,0.0,0.9292953610420227,0.0,1.0,0.0,0.0
362,He'd run a mile if I asked him to marry me.,"Er würde eine Meile laufen, wenn ich ihn bat, mich zu heiraten.",1,1.1696666666666669,0.4369954388125029,0.07051766747340206,0.25973023964491415,0.02591845642105241,0.0,1.0,0.5624798536300659,0.225,0.775,0.0,0.4939
363,She is all of a tremble.,Sie ist alles zitternd.,1,0.0,0.5110445590803042,0.4178585826162322,0.2179849816036881,0.10755186955777828,0.0,0.0,0.933630645275116,0.0,1.0,0.0,0.0
364,The bad news cast a pall over the evening.,Die schlechte Nachricht warf über den Abend einen Pall.,1,3.523333333333333,0.37850798490022497,0.20524669797414102,0.2745228944247044,0.07414500464748514,-0.08562222222222221,-1.0,0.9212040901184082,0.0,0.727,0.273,-0.4588
365,I'm tired of your unending complaints.,Ich habe es satt von Ihren unendlichen Beschwerden.,1,2.1463750000000004,0.3209630201683167,0.04811686316028945,0.2769278131836534,-0.07413395290005485,0.0,0.7,0.93698650598526,0.219,0.571,0.21,0.0258
366,His wife waits on him hand and foot.,Seine Frau wartet auf Hand und Fuß.,1,3.5591428571428567,0.40842371614396084,0.19814652321255813,0.25478691550296506,0.07302304313560366,0.0,0.0,0.029819130897521973,0.348,0.652,0.0,0.4939
367,The proposal borders upon the absurd.,Der Vorschlag grenzt an das Absurde.,1,2.5508333333333333,0.3812816645795076,0.09621990936208366,0.19532717330923496,0.040890889246007776,0.0,0.0,0.9374202489852905,0.0,0.735,0.265,-0.2023
368,Turn off the damn TV!,Schalten Sie den verdammten Fernseher aus!,1,2.630333333333333,0.18135697713637994,-0.011375422660743673,0.3283797306951638,0.19000798183708234,-0.10113333333333334,-1.0,0.928234338760376,0.0,0.44,0.56,-0.6239
369,A mountain of melons evaporates in a wink.,Ein Berg von Melonen verdunstet in einem Augenzwinkern.,1,3.0301250000000004,0.22865959146486295,-0.11730102368266176,0.21810970862803347,-0.055704072768650324,0.0,0.0,0.9138320088386536,0.0,1.0,0.0,0.0
370,The idea is stuffed with ironies.,Die Idee ist mit Ironien gefüllt.,1,1.9654999999999998,0.21849772051233932,-0.22353725812460443,0.2905067725394408,0.06741745888060735,0.0,0.0,0.9172255396842957,0.286,0.714,0.0,0.25
371,Everything went black in the shocking folds of his embrace.,Alles wurde schwarz in den schockierenden Falten seiner Umarmung.,1,2.306888888888889,0.2715542792076524,-0.06684813326867323,0.271578035661476,0.025255771150916862,-0.021477777777777776,0.7,0.9349803328514099,0.0,0.714,0.286,-0.4939
372,Life is like an ice cream. Enjoy it before it melts.,"Das Leben ist wie ein Eis. Genieße es, bevor es schmilzt.",1,1.6745454545454543,0.4117212100220483,-0.09559112849056414,0.2293547976324249,0.08051491111238049,0.0453,0.0,0.9287763833999634,0.231,0.769,0.0,0.4588
373,Her steadfast belief never left her for one moment.,Ihr unerschütterlicher Glaube hat sie nie für einen Moment verlassen.,1,2.0264,0.45818247797840456,0.24408029539072235,0.28471505933665614,0.06445269963836191,0.0,0.15000000000000002,0.9386364221572876,0.268,0.732,0.0,0.5106
374,His pride and choleric temper were to ruin him.,Sein Stolz und sein cholerisches Temperament sollten ihn ruinieren.,1,1.7752222222222223,0.3343087799361743,-0.17270516597937113,0.3588023860352249,0.16657419875397048,0.0,-0.43333333333333335,0.9357491135597229,0.273,0.727,0.0,0.4588
375,That's the guy I want to give my heart to.,"Das ist der Typ, dem ich mein Herz geben möchte.",1,2.126,0.4496163652983961,0.2701824743815795,0.20998925338791005,-0.004025633977347436,0.0,1.0,0.915212094783783,0.231,0.769,0.0,0.4019
376,The story melted away her soul.,Die Geschichte schmolz ihre Seele weg.,1,2.2496666666666667,0.304288725118139,0.04467396455598081,0.28985722242529516,0.11610437542530656,0.0,0.0,0.9316497445106506,0.0,1.0,0.0,0.0
377,I worked my butt off.,Ich habe meinen Hintern abgeworfen.,1,2.9766000000000004,0.38706688980316145,0.06917319812313195,0.5128346858395655,0.4490375223407143,0.0,0.0,0.03245490789413452,0.0,1.0,0.0,0.0
378,He was swallowed in darkness.,Er wurde in der Dunkelheit verschluckt.,1,3.1479999999999997,0.448570978580103,0.18999802025233464,0.30389877305293206,0.18115255682180206,0.0,0.0,0.46305930614471436,0.0,0.649,0.351,-0.4019
379,You dry up and die in quest of a proof so obscure.,Sie austrocknen und sterben auf der Suche nach einem so dunklen Beweis.,1,2.6029166666666668,0.3864858381278157,0.04042415432818305,0.25561993064622635,0.10186525251741184,-0.0017833333333333332,0.0,0.9322630167007446,0.0,0.587,0.413,-0.793
380,They look like stars to the naked eye.,Sie sehen aus wie Sterne zum bloßen Auge.,1,1.144375,0.36339494241141235,0.14594892753830985,0.18846123607348853,0.04063929502144892,0.0,0.0,0.9209771752357483,0.0,1.0,0.0,0.0
381,I felt like a pea on a drum.,Ich fühlte mich wie eine Erbse auf einer Trommel.,1,1.7244444444444444,0.3406379400043844,0.04040173049920027,0.20709692458464546,-0.012640501986654316,0.0,0.0,0.8861780166625977,0.0,1.0,0.0,0.0
382,All day long he does bugger all.,Den ganzen Tag erledigt er alles.,1,3.0075,0.38802841950525396,0.21753156741082982,0.3362188941660663,0.17131872403382,0.0,0.0,0.18263238668441772,0.0,1.0,0.0,0.0
383,She was furious - screaming bloody murder at the manager!,Sie war wütend - schrie blutiger Mord am Manager!,1,1.9764444444444444,0.22499519537846177,0.01416332673558503,0.3039003411934474,0.09678687061426752,-0.0054555555555555555,-1.0,0.9250890016555786,0.0,0.313,0.687,-0.8999
384,A blank and empty future lay before me.,Eine leere und leere Zukunft lag vor mir.,1,3.206,0.3637439011863358,0.18137645632955535,0.22656807219975716,0.08112270179216488,-0.00625,0.0,0.9291584491729736,0.0,0.612,0.388,-0.4215
385,The impalpable power of faith.,Die unkomplizierbare Kraft des Glaubens.,1,1.5984000000000003,0.43580253713904926,0.335406784231838,0.23450316339608313,0.20172097224567243,0.0,0.0,0.9073997139930725,0.684,0.316,0.0,0.7579
386,Better a bachelor's life han a slovenly wife.,Besser das Leben eines Junggesellenhauses ist eine schlampige Frau.,1,2.4334444444444445,0.32448174570563215,-0.13633384110477711,0.2052769345993382,0.051959580173870014,0.04128888888888889,-1.0,0.9327635765075684,0.279,0.721,0.0,0.4767
387,My car goes like a bomb since I put that new engine in it.,"Mein Auto fährt wie eine Bombe, da ich diesen neuen Motor hineingelegt habe.",1,1.6536923076923076,0.30937649062204814,-0.17464413735551182,0.2184836535397585,-0.0025294137138547022,0.0003076923076923077,0.0,0.9350599646568298,0.174,0.659,0.168,0.0258
388,He was sick as a parrot when his team lost the match.,"Er war als Papagei krank, als sein Team das Match verlor.",1,3.4357272727272727,0.38260936074969204,-0.003702770023908045,0.2725261778756451,0.06540909921314028,0.0,-1.0,0.045227229595184326,0.0,0.629,0.371,-0.6486
389,Just a few words will incite him into action.,Nur ein paar Worte werden ihn zum Taten führen.,1,1.9504444444444442,0.42273314274906365,0.18691518332251938,0.2312215088463825,0.009905503999119578,0.0,0.0,0.8377624154090881,0.223,0.777,0.0,0.3182
390,Theres an angel missin from the heaven n tat angel is u!,Es gibt einen Engelsmissin vom Himmel und Tat Engel ist du!,1,2.6716363636363636,0.4395875782952751,0.22742989537502833,0.22802634230191546,0.07025062233218787,0.0,0.0,0.9359584450721741,0.0,1.0,0.0,0.0
391,Pride is the mask of one's own faults,Stolz ist die Maske der eigenen Fehler,1,3.29,0.3555975300848207,0.11371924342109754,0.27374459839379417,0.024892272458681464,0.0,0.7,0.9252666234970093,0.291,0.485,0.223,0.1779
392,She nearly always pulls for the underdog.,Sie zieht fast immer für den Außenseiter.,1,2.3042857142857143,0.4958029480293428,0.2636481760036125,0.2872800606927757,0.16373065947009688,0.0,-0.7,0.8829674124717712,0.0,1.0,0.0,0.0
393,He is as thin as a rake .,Er ist so dünn wie ein Rechen.,1,2.716285714285714,0.4999348549705254,0.20074854000049167,0.24626768684954536,0.08051491111238049,0.0,0.0,0.7241302132606506,0.0,1.0,0.0,0.0
394,She always has her head buried in a book.,Sie hat immer ihren Kopf in einem Buch vergraben.,1,2.477444444444444,0.5014296314807646,0.30803794744402596,0.19789755542191817,0.04198525172777164,0.0,0.0,0.9017890691757202,0.0,1.0,0.0,0.0
395,Better belly burst than good liquor be lost,Besserer Bauch platzen als gute Alkohol verloren gehen,1,4.585125,0.22931761037428344,0.025538947869286965,0.3426718428984566,0.12435633529055197,0.043774999999999994,1.0,0.9276651740074158,0.453,0.365,0.182,0.5719
396,He was boiling over with indignation.,Er kochte mit Empörung.,1,2.3187499999999996,0.27882809376159984,0.08792603107003105,0.3377218599968821,0.24986516974718265,0.0,0.0,0.841701865196228,0.0,0.536,0.464,-0.3818
397,The heart is enmeshed in brimless sadness.,Das Herz ist in zeitloser Traurigkeit verstrickt.,1,3.185857142857143,0.22361889567590115,-0.06818368413097163,0.3122397372152629,0.15971487590044228,0.0,0.0,0.9393466711044312,0.0,0.481,0.519,-0.6597
398,His absence cast a blight over the family.,Seine Abwesenheit warf die Familie ein.,1,3.2601666666666667,0.3765236645038593,0.20366500601625984,0.27442195505998673,0.09647177345965037,0.0,0.0,0.555178701877594,0.0,1.0,0.0,0.0
399,That Sunday is a figment of the world's imagination.,Dieser Sonntag ist eine Erfindung der Vorstellungskraft der Welt.,1,2.6998888888888897,0.4771023437766132,0.1326012842604031,0.29225354122322533,0.07554972561227231,0.0,0.0,0.9163520336151123,0.0,1.0,0.0,0.0
